EIN2,EIN,NTEE_IRS,NTEE_NCCS,NTEEV2,NCCS_LEVEL_1,NCCS_LEVEL_2,NCCS_LEVEL_3,F990_TOTAL_REVENUE_RECENT,F990_TOTAL_INCOME_RECENT,F990_TOTAL_ASSETS_RECENT,F990_ORG_ADDR_CITY,F990_ORG_ADDR_STATE,F990_ORG_ADDR_ZIP,F990_ORG_ADDR_STREET,CENSUS_CBSA_FIPS,CENSUS_CBSA_NAME,CENSUS_BLOCK_FIPS,CENSUS_URBAN_AREA,CENSUS_STATE_ABBR,CENSUS_COUNTY_NAME,ORG_ADDR_FULL,ORG_ADDR_MATCH,LATITUDE,LONGITUDE,GEOCODER_SCORE,GEOCODER_MATCH,BMF_SUBSECTION_CODE,BMF_STATUS_CODE,BMF_PF_FILING_REQ_CODE,BMF_ORGANIZATION_CODE,BMF_INCOME_CODE,BMF_GROUP_EXEMPT_NUM,BMF_FOUNDATION_CODE,BMF_FILING_REQ_CODE,BMF_DEDUCTIBILITY_CODE,BMF_CLASSIFICATION_CODE,BMF_ASSET_CODE,BMF_AFFILIATION_CODE,ORG_RULING_DATE,ORG_FISCAL_YEAR,ORG_RULING_YEAR,ORG_YEAR_FIRST,ORG_YEAR_LAST,ORG_YEAR_COUNT,ORG_PERS_ICO,ORG_NAME_SEC,ORG_NAME_CURRENT,ORG_FISCAL_PERIOD
EIN-82-4061997,824061997,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,244942,244942,56759,SAINT PAUL,MN,55114-1655,2285 UNIVERSITY AVE W UNIT 465,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",271230319001033,U,MN,Ramsey County,"2285 UNIVERSITY AVE W UNIT 465,SAINT PAUL,MN,55114-1655","2285 University Ave W, Unit 465, Saint Paul, Minnesota, 55114",44.9626534749261,-93.1940240410585,100,M,3,1,0,1,4,0,15,1,1,2000,3,3,2023-06,2024,2023,2023,2024,2,"","",TRUARTSPEAKS,6
EIN-82-4101536,824101536,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,8680,8680,8680,SANDPOINT,ID,83864-0862,PO BOX 1282,41760,"Sandpoint, ID",160179504011062,R,ID,Bonner County,"PO BOX 1282,SANDPOINT,ID,83864-0862","83864-0862, Sandpoint, Idaho",48.356676,-116.616591,98,M,3,1,0,1,1,0,15,2,1,2000,1,3,2018-03,2024,2018,2019,2024,6,"","",FRIENDS OF THE GUITAR HOUR,3
EIN-82-4113962,824113962,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,SNOHOMISH,WA,98290-4402,417 N CARPENTER RD,42660,"Seattle-Tacoma-Bellevue, WA",530610536061003,R,WA,Snohomish County,"417 N CARPENTER RD,SNOHOMISH,WA,98290-4402","417 N Carpenter Rd, Snohomish, Washington, 98290",48.0015126361302,-121.956946558919,100,M,3,1,0,5,0,0,16,2,1,2000,0,3,2020-06,2024,2020,2022,2024,3,% LYNN I GARKA,"",ARTS FOR HEALING HEARTS,6
EIN-82-4128213,824128213,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,LEONIA,NJ,7605,56 PAULIN BLVD,35620,"New York-Newark-Jersey City, NY-NJ-PA",340030280023012,U,NJ,Bergen County,"56 PAULIN BLVD,LEONIA,NJ,7605","56 Paulin Blvd, Leonia, New Jersey, 07605",40.8564509089676,-73.9867198708233,100,M,3,,,,,,,20,,,,,2018-02,2022,2018,2019,2022,4,"","",LEONIA MAKES MUSIC,2
EIN-82-4144657,824144657,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,43436,44544,16467,BREMERTON,WA,98337-1825,904 HIGHLAND AVE,14740,"Bremerton-Silverdale-Port Orchard, WA",530350805001007,U,WA,Kitsap County,"904 HIGHLAND AVE,BREMERTON,WA,98337-1825","904 Highland Ave, Bremerton, Washington, 98337",47.5696244074384,-122.624784546743,100,M,3,1,0,1,3,0,15,2,1,1200,2,3,2020-08,2024,2020,2022,2024,3,"","",WAYZGOOSE KITSAP,8
EIN-82-4151872,824151872,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,EVANSTON,IL,60201-4134,1430 RIDGE AVE,16980,"Chicago-Naperville-Elgin, IL-IN-WI",170318095003006,U,IL,Cook County,"1430 RIDGE AVE,EVANSTON,IL,60201-4134","1430 Ridge Ave, Evanston, Illinois, 60201",42.044004607825,-87.6885775277856,100,M,3,1,0,1,0,0,16,2,1,1200,0,3,2018-05,2024,2018,2019,2024,6,"","",FILAMMUSICFOUNDATION NFP,5
EIN-82-4159041,824159041,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,GLASSBORO,NJ,08028-0763,PO BOX 763,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",340155014021012,U,NJ,Gloucester County,"PO BOX 763,GLASSBORO,NJ,08028-0763","08028-0763, Glassboro, New Jersey",39.703689,-75.1170195,98,M,3,1,0,1,0,0,15,2,1,1270,0,3,2018-04,2024,2018,2019,2024,6,% BRITTNIE THOMAS,"",BETTER GIVEBACK FOUNDATION,4
EIN-82-4206877,824206877,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,STETSONVILLE,WI,54480-9717,N1365 STATE HIGHWAY 13,,"",551199606002038,R,WI,Taylor County,"N1365 STATE HIGHWAY 13,STETSONVILLE,WI,54480-9717","N1365 State Highway 13, Stetsonville, Wisconsin, 54480",45.0829246902591,-90.3146997961796,100,M,3,1,0,5,0,0,16,2,1,1200,0,3,2018-04,2024,2018,2019,2024,6,% THOMAS J WATSON,"",CENTRAL NORTH WEST SQUARE DANCE ASSOCIATION OF WISCONSIN,4
EIN-82-4211669,824211669,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,OAK BROOK,IL,60523-1617,3005 AVENUE LOIRE,16980,"Chicago-Naperville-Elgin, IL-IN-WI",170438444012009,U,IL,DuPage County,"3005 AVENUE LOIRE,OAK BROOK,IL,60523-1617","3005 Avenue Loire, Oak Brook, Illinois, 60523",41.8331164742919,-87.9924616490564,100,M,3,1,0,1,0,0,16,2,1,1000,0,3,2018-05,2024,2018,2019,2024,6,% DOROTHY MIKUSKA,"",WEST SUBURBAN ART SOCIETY,5
EIN-82-4246557,824246557,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,PICKENS,SC,29671-1493,PO BOX 1493,24860,"Greenville-Anderson, SC",450770104052000,R,SC,Pickens County,"PO BOX 1493,PICKENS,SC,29671-1493","29671-1493, Pickens, South Carolina",34.911981,-82.710702,98,M,3,1,0,1,0,0,16,2,1,2000,0,3,2019-03,2024,2019,2019,2024,6,% PAIGE ALEXANDER,UPCOUNTRY QUILTERS GUILD,UPCOUNTRY QUILTERS GUILD INC,3
EIN-82-4273369,824273369,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,GLENDALE,CA,91205-3331,415 ROADS END ST,31080,"Los Angeles-Long Beach-Anaheim, CA",60373025062010,U,CA,Los Angeles County,"415 ROADS END ST,GLENDALE,CA,91205-3331","415 Roads End St, Glendale, California, 91205",34.1280957824167,-118.251028917566,100,M,3,1,0,1,0,0,16,2,1,2000,0,3,2018-04,2024,2018,2019,2024,6,"","",PHYLLITE FOUNDATION,4
EIN-82-4303306,824303306,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,AGAWAM,MA,01001-2734,196 COREY ST,44140,"Springfield, MA",250138132092010,U,MA,Hampden County,"196 COREY ST,AGAWAM,MA,01001-2734","196 Corey Street, Agawam, Massachusetts, 01001",42.076044,-72.604449,100,M,3,1,0,5,0,0,16,2,1,2000,0,3,2019-04,2024,2019,2019,2024,6,% DOUGLAS TAYLOR,"",PIONEER VALLEY BONSAI SOCIETY,4
EIN-82-4320200,824320200,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,SAINT JOSEPH,MI,49085,210 STATE ST,35660,"Niles, MI",260210008012009,U,MI,Berrien County,"210 STATE ST,SAINT JOSEPH,MI,49085","210 State St, Saint Joseph, Michigan, 49085",42.1098885770384,-86.4815369911419,100,M,3,,,,,,,20,,,,,2018-03,2020,2018,2019,2020,2,"","",CRAFT EFFECT INC,3
EIN-82-4351539,824351539,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,NEW YORK,NY,10281,200 VESEY STREET SUITE 24183,35620,"New York-Newark-Jersey City, NY-NJ-PA",360610317031002,U,NY,New York County,"200 VESEY STREET SUITE 24183,NEW YORK,NY,10281","200 Vesey St, New York, New York, 10281",40.713921,-74.014695,100,M,3,,,,,,,10,,,,,2018-09,2020,2018,2019,2020,2,"","",AMERICAN WORLD CULTURE AND ART ASSOCIATION INC,9
EIN-82-4396540,824396540,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,250,250,738,ONECO,FL,34264-0240,PO BOX 240,35840,"North Port-Sarasota-Bradenton, FL",120810008111029,U,FL,Manatee County,"PO BOX 240,ONECO,FL,34264-0240","34264-0240, Oneco, Florida",27.448344,-82.5343515,98,M,3,1,0,1,1,0,15,2,1,1000,1,3,2018-05,2024,2018,2019,2024,6,"","",MANATEE ART EDUCATION ASSOCIATION INC,5
EIN-82-4408664,824408664,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,58016,58016,8886,PHILADELPHIA,PA,19121-4611,1209 N ETTING ST,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",421010137022014,U,PA,Philadelphia County,"1209 N ETTING ST,PHILADELPHIA,PA,19121-4611","1209 N Etting St, Philadelphia, Pennsylvania, 19121",39.9747921654164,-75.180773268798,100,M,3,1,0,1,3,0,15,1,1,2000,1,3,2019-08,2024,2019,2020,2024,5,"","",VARIANT 6,8
EIN-82-4416783,824416783,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,SAN ANTONIO,TX,78216-2187,13423 BLANCO RD STE 3120,41700,"San Antonio-New Braunfels, TX",480291914135002,U,TX,Bexar County,"13423 BLANCO RD STE 3120,SAN ANTONIO,TX,78216-2187","13423 Blanco Rd, San Antonio, Texas, 78216",29.570668971435,-98.517922971435,100,M,3,1,0,1,0,0,15,2,1,1200,0,3,2023-01,2024,2023,2023,2024,2,% AYM FOR HIRE,AYM FOR HIRE,ARTISTIC YOUNG MINDS FOR HIRE,1
EIN-82-4434952,824434952,A25,A25,ART-A25-RG,501C3 PRIVATE FOUNDATION,S,AR,,54325,16208,SANDERSVILLE,GA,31082-7910,1599 FREETOWN RD,,"",133039505002025,R,GA,Washington County,"1599 FREETOWN RD,SANDERSVILLE,GA,31082-7910","1599 Freetown Rd, Sandersville, Georgia, 31082",32.9415981713021,-82.7032403597148,100,M,3,1,1,1,3,0,4,0,1,1200,2,3,2018-04,2024,2018,2019,2024,6,% TERRY M BEENE,"",BRANSON TERRY MUSIC AWARDS INC,4
EIN-82-4444288,824444288,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,MILTON,PA,17847-1711,281 HEPBURN ST,44980,"Sunbury, PA",420970803025004,U,PA,Northumberland County,"281 HEPBURN ST,MILTON,PA,17847-1711","281 Hepburn St, Milton, Pennsylvania, 17847",41.0189622736741,-76.8482773899533,100,M,3,1,0,1,0,0,16,2,1,2000,0,3,2019-06,2023,2019,2019,2023,5,% P THOMAS YODER JR,"",SOUNDS ON THE SUSQUEHANNA,6
EIN-82-4461654,824461654,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,LAKE ODESSA,MI,48849-1003,942 4TH AVE,24340,"Grand Rapids-Kentwood, MI",260670312002024,R,MI,Ionia County,"942 4TH AVE,LAKE ODESSA,MI,48849-1003","942 4th Ave, Lake Odessa, Michigan, 48849",42.782175,-85.1381234759653,100,M,3,1,0,1,0,0,16,2,1,2000,0,3,2019-10,2024,2019,2020,2024,5,% KAREN L BANKS,"",4TH AVENUE ARTWORKS,10
EIN-82-4466144,824466144,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,BIG SUR,CA,93920-0395,PO BOX 395,41500,"Salinas, CA",60530115021022,R,CA,Monterey County,"PO BOX 395,BIG SUR,CA,93920-0395","93920-0395, Big Sur, California",36.15102,-121.664592,98,M,3,1,0,1,3,0,16,2,1,1200,3,3,2018-03,2024,2018,2019,2024,6,% LYGIA CHAPPELET,"",BIG SUR FIDDLE CAMP,3
EIN-82-4479201,824479201,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,BLUE SPRINGS,MO,64014-1776,2310 NE 5TH ST,28140,"Kansas City, MO-KS",290950149043000,U,MO,Jackson County,"2310 NE 5TH ST,BLUE SPRINGS,MO,64014-1776","2310 NE 5th St, Blue Springs, Missouri, 64014",39.0441357346645,-94.2554337866872,100,M,3,1,0,1,0,0,15,2,1,2000,0,3,2018-03,2024,2018,2019,2024,6,% RICHARD A AVILA,"",INSPIRATION ACADEMY,3
EIN-82-4481424,824481424,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,WASHINGTON,DC,20002-1848,1818 NEW YORK AVENUE NE SUITE 232,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",110010111003016,U,DC,District of Columbia,"1818 NEW YORK AVENUE NE SUITE 232,WASHINGTON,DC,20002-1848","1818 New York Ave NE, Washington, District of Columbia, 20002",38.91771,-76.9767615,100,M,3,1,0,1,0,0,15,2,1,1200,0,3,2018-03,2024,2018,2019,2024,6,% MARTIN,"",ACCESSIBILITY INCORPORATED,3
EIN-82-4492450,824492450,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,FORT COLLINS,CO,80527-1233,PO BOX 271233,22660,"Fort Collins, CO",80690010073010,U,CO,Larimer County,"PO BOX 271233,FORT COLLINS,CO,80527-1233","80527-1233, Fort Collins, Colorado",40.532166,-105.0743115,98,M,3,1,0,1,0,0,15,2,1,1000,0,3,2018-04,2023,2018,2019,2023,5,"","",LINEAGE MUSIC LAB INC,4
EIN-82-4496899,824496899,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,BALTIMORE,MD,21218-1259,505 E 41ST ST APT 3,12580,"Baltimore-Columbia-Towson, MD",245100901001013,U,MD,Baltimore city,"505 E 41ST ST APT 3,BALTIMORE,MD,21218-1259","505 E 41st St, Apt 3, Baltimore, Maryland, 21218",39.3393700069249,-76.6089974336661,100,M,3,1,0,1,0,0,16,2,1,1200,0,1,2018-05,2024,2018,2019,2024,6,% QUIA CLAYBOURNE,"",LONNETRIX INC,5
EIN-82-4507448,824507448,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,SPRING,TX,77379,6046 2920 RD STE 142,26420,"Houston-The Woodlands-Sugar Land, TX",482015549072006,U,TX,Harris County,"6046 2920 RD STE 142,SPRING,TX,77379","6046 FM-2920, Spring, Texas, 77379",30.0733635747934,-95.5325488871446,97.83,M,3,,,,,,,20,,,,,2018-04,2020,2018,2019,2020,2,"","",MARK KISTLER IMAGINATION INITIATIVE,4
EIN-82-4508124,824508124,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,PORT AUSTIN,MI,48467-0261,PO BOX 261,,"",260639503001005,R,MI,Huron County,"PO BOX 261,PORT AUSTIN,MI,48467-0261","48467-0261, Port Austin, Michigan",44.023392,-82.993212,98,M,3,1,0,1,3,0,16,2,1,1200,4,3,2018-07,2024,2018,2019,2024,6,"","",PORT AUSTIN ARTIST IN RESIDENCE PROGRAM A MICHIGAN NONPROFIT CORP,7
EIN-82-4516043,824516043,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,CLIFTON,CO,81520,619 33 RD,24300,"Grand Junction, CO",80770017051012,U,CO,Mesa County,"619 33 RD,CLIFTON,CO,81520","619 33 Rd, Clifton, Colorado, 81520",39.094318121011,-108.440925182815,100,M,3,,,,,,,20,,,,,2018-06,2020,2018,2019,2020,2,"","",DAVIS ART PROCESS AND MEDIA LEARNING CENTER,6
EIN-82-4533259,824533259,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,180224,180224,51351,TAMPA,FL,33606-2473,701 S HOWARD AVE STE 106 # 233,45300,"Tampa-St. Petersburg-Clearwater, FL",120570060002003,U,FL,Hillsborough County,"701 S HOWARD AVE STE 106 # 233,TAMPA,FL,33606-2473","701 S Howard Ave, Ste 106, Tampa, Florida, 33606",27.9368287019159,-82.4830585021061,100,M,3,1,0,1,4,0,15,1,1,1250,3,3,2018-11,2024,2018,2019,2024,6,% NEIL GOBIOFF,"",TAMPA ARTS ALLIANCE INC,11
EIN-82-4555439,824555439,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,WASHINGTON,PA,15301-4334,100 N MAIN ST,38300,"Pittsburgh, PA",421257041001004,U,PA,Washington County,"100 N MAIN ST,WASHINGTON,PA,15301-4334","100 N Main St, Washington, Pennsylvania, 15301",40.1725501809683,-80.2458735320274,100,M,3,1,0,1,0,0,15,2,1,1000,0,3,2018-11,2024,2018,2019,2024,6,"","",THE DREAMERS CO INTERNATIONAL,11
EIN-82-4562730,824562730,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,OLYMPIA,WA,98501,2104 22ND AVE SE,36500,"Olympia-Lacey-Tumwater, WA",530670107002002,U,WA,Thurston County,"2104 22ND AVE SE,OLYMPIA,WA,98501","2104 22nd Ave SE, Olympia, Washington, 98501",47.0293229422931,-122.871941958365,100,M,3,,,,,,,20,,,,,2018-06,2020,2018,2019,2020,2,"","",REFOCUS A NONPROFIT CORPORATION,6
EIN-82-4566363,824566363,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,40286,40286,17211,PHOENIX,AZ,85064-4836,PO BOX 44836,38060,"Phoenix-Mesa-Chandler, AZ",40131077002007,U,AZ,Maricopa County,"PO BOX 44836,PHOENIX,AZ,85064-4836","85064-4836, Phoenix, Arizona",33.509601,-112.0387995,98,M,3,1,0,5,3,0,15,2,1,2000,2,3,2018-07,2024,2018,2020,2024,5,% MARK WILLIAM FINCHEM,"",ELECTION FAIRNESS INSTITUTE INC,7
EIN-82-4575919,824575919,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,110852,110852,2107,TUJUNGA,CA,91042-2303,10055 COMMERCE AVE,31080,"Los Angeles-Long Beach-Anaheim, CA",60371012221006,U,CA,Los Angeles County,"10055 COMMERCE AVE,TUJUNGA,CA,91042-2303","10055 Commerce Ave, Tujunga, California, 91042",34.2517596705523,-118.288662850972,100,M,3,1,0,1,4,0,16,1,1,2000,1,3,2019-02,2023,2019,2019,2023,5,% IREN TSATURYAN,"",MODEST FLY ART STUDIO,2
EIN-82-4581325,824581325,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,PORTLAND,OR,97202,4014 SE LIEBE ST,38900,"Portland-Vancouver-Hillsboro, OR-WA",410510003011012,U,OR,Multnomah County,"4014 SE LIEBE ST,PORTLAND,OR,97202","4014 SE Liebe St, Portland, Oregon, 97202",45.4873684829189,-122.621283,100,M,3,,,,,,,20,,,,,2018-05,2022,2018,2019,2022,4,"","",KEYDON,5
EIN-82-4614999,824614999,A252,A252,"",501C3 CHARITY,O,AR,0,0,0,TALLAHASSEE,FL,32303-5411,1302 N M L KING JR BLVD,45220,"Tallahassee, FL",120730007001019,U,FL,Leon County,"1302 N M L KING JR BLVD,TALLAHASSEE,FL,32303-5411","1302 N M L King Jr Blvd, Tallahassee, Florida, 32303",30.4565259394945,-84.2855730544173,100,M,3,1,0,1,0,9221,16,2,1,2000,0,9,1991-04,2024,1991,2022,2024,3,% ERIC THOMAS,TALLAHASSEE,AMERICAN INSTITUTE OF GRAPHIC ARTS,4
EIN-82-4618698,824618698,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,17004,17004,589,SAINT LOUIS,MO,63102-0000,6 CARDINAL WAY,41180,"St. Louis, MO-IL",295101256003055,U,MO,St. Louis city,"6 CARDINAL WAY,SAINT LOUIS,MO,63102-0000","6 Cardinal Way, Saint Louis, Missouri, 63102",38.6241593204274,-90.1906133234339,100,M,3,1,0,1,2,0,15,2,1,2000,1,3,2018-10,2024,2018,2019,2024,6,"","",FABRICATORZ FOUNDATION,10
EIN-82-4623441,824623441,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,ATLANTA,GA,30312,417 WOODWARD AVE SE,12060,"Atlanta-Sandy Springs-Alpharetta, GA",131210049002007,U,GA,Fulton County,"417 WOODWARD AVE SE,ATLANTA,GA,30312","417 Woodward Ave SE, Atlanta, Georgia, 30312",33.745523334151,-84.3739014708581,100,M,3,,,,,,,1,,,,,2019-08,2020,2019,2020,2020,1,"","",PERFORMING ARTS CONSERVATORY OF ATL INC,8
EIN-82-4631452,824631452,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,BRYN MAWR,PA,19010-2230,975 MILL RD STE E,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",420454096013006,U,PA,Delaware County,"975 MILL RD STE E,BRYN MAWR,PA,19010-2230","975 Mill Rd, Ste E, Bryn Mawr, Pennsylvania, 19010",40.00531575163,-75.3396753360259,100,M,3,1,0,1,0,0,15,2,1,1200,0,3,2018-09,2024,2018,2019,2024,6,% DOUGLAS P HUMES,"",BENJAMIN WEST SOCIETY INC,9
EIN-82-4640164,824640164,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,,,CLEVELAND,OH,44120,2625 E 127TH ST,17460,"Cleveland-Elyria, OH",390351195021001,U,OH,Cuyahoga County,"2625 E 127TH ST,CLEVELAND,OH,44120","2625 E 127th St, Cleveland, Ohio, 44120",41.4868083943967,-81.5944210527152,100,M,3,,,,,,,20,,,,,2018-11,2020,2018,2019,2020,2,"","",CLEVELAND MUSIC EXCHANGE,11
EIN-82-4640767,824640767,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,74101,74101,199181,MONTROSE,PA,18801-1484,35 PINE ST,,"",421150326002023,R,PA,Susquehanna County,"35 PINE ST,MONTROSE,PA,18801-1484","35 Pine St, Montrose, Pennsylvania, 18801",41.834724264239,-75.8778267505048,100,M,3,1,0,1,3,0,15,1,1,1230,4,3,2018-05,2024,2018,2019,2024,6,% BETTY L BRYDEN - LINDA M TRUMAN,"",PINK ARROW ARTS,5
EIN-82-4671819,824671819,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,TORRANCE,CA,90501-1336,1954 DEL AMO BLVD STE A,31080,"Los Angeles-Long Beach-Anaheim, CA",60376509012004,U,CA,Los Angeles County,"1954 DEL AMO BLVD STE A,TORRANCE,CA,90501-1336","1954 Del Amo Blvd, Ste A, Torrance, California, 90501",33.8468094920655,-118.3157415,100,M,3,1,0,1,0,0,15,2,1,1200,0,3,2018-07,2024,2018,2019,2024,6,% TETSURO TANABE,"",STUDIO COSMOS CORPORATION,7
EIN-82-4674961,824674961,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,CHICAGO,IL,60626-7274,1514 W JONQUIL TER APT 2W,16980,"Chicago-Naperville-Elgin, IL-IN-WI",170310101001002,U,IL,Cook County,"1514 W JONQUIL TER APT 2W,CHICAGO,IL,60626-7274","1514 W Jonquil Ter, Apt 2W, Chicago, Illinois, 60626",42.0211618307172,-87.6688830262277,100,M,3,1,0,1,0,0,16,2,1,2000,0,3,2018-04,2024,2018,2019,2024,6,% GREGORY MOWERY,"",CHICAGO NEON COMMUNITY COOP,4
EIN-82-4682985,824682985,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,BISBEE,AZ,85603-1060,120 B BREWERY AVE,43420,"Sierra Vista-Douglas, AZ",40030010002001,U,AZ,Cochise County,"120 B BREWERY AVE,BISBEE,AZ,85603-1060","120 Brewery Ave, Bisbee, Arizona, 85603",31.445136,-109.914012,98.68,M,3,1,0,1,0,0,15,2,1,1200,0,3,2018-03,2024,2018,2019,2024,6,% GRETCHEN BAER,"",STUDIO MARIPOSA,3
EIN-82-4690861,824690861,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,SANTA BARBARA,CA,93111-2628,5052 VIA LARA LN,42200,"Santa Maria-Santa Barbara, CA",60830030042002,U,CA,Santa Barbara County,"5052 VIA LARA LN,SANTA BARBARA,CA,93111-2628","5052 Via Lara Ln, Santa Barbara, California, 93111",34.4342827183045,-119.798977146575,100,M,3,1,0,1,0,0,16,2,1,2000,0,3,2018-05,2024,2018,2019,2024,6,% JENNIFER ONO,"",MAKE IT SPACE,5
EIN-82-4738207,824738207,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,HENDERSONVLLE,NC,28791-9110,70 HOUNDS CHASE DR,11700,"Asheville, NC",370899308003017,U,NC,Henderson County,"70 HOUNDS CHASE DR,HENDERSONVLLE,NC,28791-9110","70 Hounds Chase Dr, Hendersonville, North Carolina, 28791",35.3627665367593,-82.4989358608113,100,M,3,1,0,1,0,0,16,2,1,2000,0,3,2019-02,2024,2019,2019,2024,6,% ROBERT PAYNE,WNCWA,WESTERN NC WOODWORKERS ASSOCIATION,2
EIN-82-4763695,824763695,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,MORAGA,CA,94556-2539,128 WALFORD DR,41860,"San Francisco-Oakland-Berkeley, CA",60133521021005,U,CA,Contra Costa County,"128 WALFORD DR,MORAGA,CA,94556-2539","128 Walford Dr, Moraga, California, 94556",37.8185588787292,-122.120534719257,100,M,3,1,0,1,0,0,16,2,1,1000,0,3,2020-07,2024,2020,2022,2024,3,"","",AMERICAN ALLIANCE OF INTERNATIONAL ARTS CULTURES AND EDUCATION,7
EIN-82-4774476,824774476,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,CLEVELAND,OH,44115-0000,1801 EUCLID AVE,17460,"Cleveland-Elyria, OH",390351077012010,U,OH,Cuyahoga County,"1801 EUCLID AVE,CLEVELAND,OH,44115-0000","1801 Euclid Ave, Cleveland, Ohio, 44115",41.5013296847765,-81.6784891496047,100,M,3,1,0,1,0,0,15,2,1,1200,0,3,2018-07,2024,2018,2019,2024,6,% CORINNE AUGER,"",MUSIC LENS,7
EIN-82-4775357,824775357,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,ATLANTA,GA,30331-7670,505 STONEBRIAR WAY SW,12060,"Atlanta-Sandy Springs-Alpharetta, GA",131210103131007,U,GA,Fulton County,"505 STONEBRIAR WAY SW,ATLANTA,GA,30331-7670","505 Stonebriar Way SW, Atlanta, Georgia, 30331",33.7075371429109,-84.5624984346471,100,M,3,1,0,1,0,0,15,2,1,2000,0,3,2019-05,2024,2019,2019,2024,6,% OVERTIS BRANTLEY,"",ATLANTA QUILT FESTIVAL INC,5
EIN-82-4778382,824778382,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,LOS ANGELES,CA,90064-6836,PO BOX 641836,31080,"Los Angeles-Long Beach-Anaheim, CA",60372711003003,U,CA,Los Angeles County,"PO BOX 641836,LOS ANGELES,CA,90064-6836","90064-6836, Los Angeles, California",34.035282,-118.4317695,98,M,3,1,0,1,0,0,16,2,1,1000,0,3,2019-02,2024,2019,2019,2024,6,% CHALLYCE M BROGDON,"",EXISTANZ,2
EIN-82-4790595,824790595,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,373400,373400,62136,WILLERNIE,MN,55090-0822,PO BOX 822,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",271630703044054,U,MN,Washington County,"PO BOX 822,WILLERNIE,MN,55090-0822","55090-0822, Willernie, Minnesota",45.054612,-92.9568915,98,M,3,1,0,1,4,0,16,1,1,1000,3,3,2018-06,2024,2018,2019,2024,6,% PARENTS AND COMMUNITY FOR KIDS,"",PARENTS AND COMMUNITY FOR KIDS,6
